Row ID,Order Date,Ship Mode,Customer Name,Segment,Product ID,Category,Sub-Category,Sales,Cluster_ID,days_to_ship
4720,2016-04-18,2,215,2,1378,1,14,947.17,1,2
4721,2016-04-18,2,215,2,1051,1,12,61.96,1,2
4722,2015-06-07,2,568,0,339,0,16,268.935,14,4
4723,2018-09-01,3,153,2,507,1,2,7.58,4,6
4724,2017-05-22,1,364,0,1003,1,10,14.73,290,0
4725,2017-11-11,3,451,2,752,1,3,9.888,217,4
4726,2017-11-11,3,451,2,396,1,1,671.544,217,4
4727,2015-11-25,2,543,2,1392,1,14,1117.92,19,4
4728,2015-11-25,2,543,2,27,0,4,275.952,19,4
4729,2015-11-07,3,458,0,784,1,3,123.144,8,5
4730,2017-07-18,2,727,0,1470,2,0,15.576,54,5
4731,2016-03-29,2,627,0,1121,1,12,212.64,62,2
4732,2016-03-29,2,627,0,1113,1,12,9.87,62,2
4733,2016-03-29,2,627,0,1550,2,0,53.25,62,2
4734,2016-03-29,2,627,0,300,0,9,19.92,62,2
4735,2017-04-07,3,238,1,55,0,5,658.746,19,5
4736,2016-06-13,3,601,2,844,1,3,8.26,-1,6
4737,2016-06-13,3,601,2,750,1,3,29.84,-1,6
4738,2016-06-13,3,601,2,1566,2,0,67.98,-1,6
4739,2016-02-18,3,315,0,990,1,10,61.06,77,6
4740,2016-02-18,3,315,0,329,0,16,35.544,77,6
4741,2018-11-12,3,155,0,1012,1,10,9.96,4,4
4742,2018-11-12,3,155,0,479,1,2,9.21,4,4
4743,2018-11-12,3,155,0,1421,1,15,27.93,4,4
4744,2018-03-05,1,402,0,924,1,8,7.9,29,0
4745,2018-03-05,1,402,0,1320,1,14,221.16,29,0
4746,2018-03-05,1,402,0,675,1,3,127.96,29,0
4747,2018-03-05,1,402,0,678,1,3,18.69,29,0
4748,2017-03-03,1,742,1,1455,1,15,25.35,8,0
4749,2017-03-03,1,742,1,160,0,9,35.28,8,0
4750,2017-12-24,0,82,1,1195,1,12,33.4,4,1
4751,2017-10-07,0,231,1,1636,2,11,837.6,213,2
4752,2017-12-09,3,256,0,1684,2,13,40.68,55,4
4753,2018-11-20,3,266,0,70,0,5,209.568,191,4
4754,2016-12-12,3,393,0,1515,2,0,22.368,79,4
4755,2018-02-03,3,690,0,649,1,3,3.882,87,5
4756,2018-02-03,3,690,0,1263,1,12,115.296,87,5
4757,2018-09-21,3,256,0,808,1,3,1.908,10,4
4758,2018-04-30,3,762,2,698,1,3,43.372,-1,5
4759,2015-11-03,3,705,0,1708,2,13,783.96,19,4
4760,2015-11-03,3,705,0,662,1,3,48.896,19,4
4761,2015-11-03,3,705,0,788,1,3,7.856,19,4
4762,2017-12-30,3,118,0,994,1,10,5.904,34,5
4763,2017-12-30,3,118,0,1432,1,15,13.712,34,5
4764,2015-09-17,3,568,0,859,1,7,182.94,-1,4
4765,2018-11-24,0,586,0,530,1,2,27.76,8,3
4766,2016-04-24,3,216,2,503,1,2,25.99,19,4
4767,2016-03-09,0,574,1,1531,2,0,113.52,46,3
4768,2016-03-09,0,574,1,1740,2,13,359.88,46,3
4769,2018-06-02,1,122,0,1277,1,12,25.344,153,1
4770,2017-09-19,2,160,2,771,1,3,11.952,8,5
4771,2017-09-19,2,160,2,1428,1,15,6.24,8,5
4772,2015-10-31,2,29,0,1695,2,13,742.336,291,3
4773,2018-11-23,3,157,0,313,0,9,6.464,21,4
4774,2018-11-23,3,157,0,966,1,10,11.52,21,4
4775,2018-11-23,3,157,0,1840,2,13,222.384,21,4
4776,2018-11-16,3,251,2,478,1,2,23.36,-1,5
4777,2017-02-19,2,182,1,1005,1,10,8.67,173,4
4778,2017-02-19,2,182,1,1432,1,15,25.71,173,4
4779,2018-11-07,3,603,0,390,1,1,100.94,194,4
4780,2015-07-08,0,533,0,93,0,5,63.882,169,2
4781,2015-11-07,3,713,0,94,0,5,683.144,12,5
4782,2015-11-07,3,713,0,645,1,3,1.476,12,5
4783,2015-11-07,3,713,0,1446,1,15,40.712,12,5
4784,2018-01-28,3,303,0,1074,1,12,279.9,279,4
4785,2016-12-11,3,336,0,520,1,2,13.12,69,5
4786,2016-12-11,3,336,0,32,0,4,69.576,69,5
4787,2016-12-11,3,336,0,521,1,2,4.224,69,5
4788,2016-12-11,3,336,0,1579,2,0,58.08,69,5
4789,2016-12-11,3,336,0,224,0,9,52.416,69,5
4790,2016-12-11,3,336,0,183,0,9,54.92,69,5
4791,2016-12-11,3,336,0,322,0,16,364.95,69,5
4792,2016-12-11,3,336,0,1086,1,12,85.056,69,5
4793,2016-12-11,3,336,0,1210,1,12,27.696,69,5
4794,2016-06-29,3,535,0,1189,1,12,24.96,19,5
4795,2016-03-16,3,548,1,178,0,9,43.13,1,7
4796,2016-08-13,3,171,0,810,1,3,5.64,292,4
4797,2017-05-14,3,525,1,707,1,3,57.582,101,5
4798,2017-05-14,3,525,1,1287,1,12,31.104,101,5
4799,2017-05-14,3,525,1,222,0,9,30.192,101,5
4800,2017-05-14,3,525,1,1824,2,13,43.6,101,5
4801,2017-05-14,3,525,1,554,1,2,4.768,101,5
4802,2017-05-14,3,525,1,801,1,3,10.38,101,5
4803,2017-05-14,3,525,1,732,1,3,13.392,101,5
4804,2018-07-13,2,495,0,1821,2,13,39.594,10,4
4805,2018-07-13,2,495,0,225,0,9,91.008,10,4
4806,2016-11-22,2,560,0,1027,1,12,37.94,1,3
4807,2016-11-22,2,560,0,1041,1,12,42.8,1,3
4808,2016-11-22,2,560,0,1413,1,14,33.63,1,3
4809,2015-11-23,3,612,1,877,1,7,62.808,10,5
4810,2016-12-27,0,628,0,1209,1,12,195.64,263,3
4811,2016-12-27,0,628,0,1836,2,13,239.9,263,3
4812,2017-11-14,2,272,0,61,0,5,380.058,10,5
4813,2017-11-14,2,272,0,1611,2,6,1199.976,10,5
4814,2017-11-14,2,272,0,236,0,9,48.576,10,5
4815,2017-05-08,0,772,0,1186,1,12,17.94,1,2
4816,2015-12-26,3,511,0,1271,1,12,18.264,10,5
4817,2015-12-26,3,511,0,440,1,1,34.656,10,5
4818,2015-12-26,3,511,0,448,1,1,81.552,10,5
4819,2015-12-26,3,511,0,1337,1,14,227.136,10,5
4820,2018-06-08,3,473,0,803,1,3,10.36,-1,6
4821,2016-04-07,3,606,0,431,1,1,463.248,46,4
4822,2016-04-07,3,606,0,1530,2,0,383.952,46,4
4823,2017-07-10,1,569,2,704,1,3,44.856,-1,1
4824,2017-11-21,3,145,0,1622,2,11,30.345,34,5
4825,2017-11-21,3,145,0,111,0,5,127.554,34,5
4826,2017-11-21,3,145,0,199,0,9,77.952,34,5
4827,2018-11-12,0,372,1,774,1,3,14.016,1,3
4828,2015-11-01,3,341,1,1302,1,14,69.52,95,7
4829,2015-11-01,3,341,1,534,1,2,5.64,95,7
4830,2017-05-15,3,746,0,734,1,3,13.776,19,6
4831,2015-11-07,3,489,0,402,1,1,245.88,-1,5
4832,2015-11-07,3,489,0,1408,1,14,36.63,-1,5
4833,2015-11-07,3,489,0,1360,1,14,22.58,-1,5
4834,2015-11-07,3,489,0,844,1,3,12.39,-1,5
4835,2018-10-05,3,543,2,742,1,3,39.92,8,5
4836,2018-10-05,3,543,2,1175,1,12,61.96,8,5
4837,2018-10-05,3,543,2,678,1,3,19.936,8,5
4838,2018-06-01,0,288,0,773,1,3,3.798,58,2
4839,2018-06-01,0,288,0,1067,1,12,27.744,58,2
4840,2018-06-01,0,288,0,1736,2,13,158.376,58,2
4841,2018-11-20,3,668,2,159,0,9,27.58,0,5
4842,2017-12-23,3,566,0,688,1,3,5.553,254,5
4843,2018-09-29,3,350,0,1339,1,14,243.92,25,5
4844,2017-11-07,0,163,0,942,1,8,14.96,72,2
4845,2015-04-04,0,499,1,807,1,3,7.184,1,1
4846,2016-07-23,2,520,0,774,1,3,10.512,108,3
4847,2015-06-25,2,306,1,1755,2,13,263.96,117,2
4848,2015-06-25,2,306,1,582,1,2,71.632,117,2
4849,2015-06-25,2,306,1,486,1,2,9.328,117,2
4850,2015-09-08,3,483,0,566,1,2,5.88,293,6
4851,2015-09-08,3,483,0,55,0,5,975.92,293,6
4852,2015-09-08,3,483,0,481,1,2,303.84,293,6
4853,2015-09-08,3,483,0,1315,1,14,485.88,293,6
4854,2015-12-12,2,475,0,295,0,9,12.54,8,3
4855,2015-12-12,2,475,0,1308,1,14,8.94,8,3
4856,2015-12-12,2,475,0,192,0,9,9.24,8,3
4857,2016-01-13,3,608,0,772,1,3,70.008,1,4
4858,2016-01-13,3,608,0,197,0,9,77.6,1,4
4859,2016-01-13,3,608,0,309,0,9,464.85,1,4
4860,2018-12-15,3,674,1,496,1,2,10.192,21,4
4861,2017-12-18,3,306,1,691,1,3,1793.98,65,6
4862,2015-04-11,2,295,2,1743,2,13,758.352,79,5
4863,2017-11-10,3,663,1,685,1,3,20.368,19,4
4864,2017-11-10,3,663,1,798,1,3,49.848,19,4
4865,2018-06-26,3,713,0,1720,2,13,239.97,19,4
4866,2018-11-13,3,736,0,67,0,5,2404.704,4,5
4867,2018-11-13,3,736,0,707,1,3,563.024,4,5
4868,2018-11-13,3,736,0,1325,1,14,344.91,4,5
4869,2018-11-13,3,736,0,966,1,10,8.64,4,5
4870,2018-11-24,3,694,1,1806,2,13,89.988,144,5
4871,2018-11-24,3,694,1,1066,1,12,229.544,144,5
4872,2018-05-23,3,441,0,911,1,8,1.824,12,4
4873,2018-05-23,3,441,0,413,1,1,18.32,12,4
4874,2018-05-23,3,441,0,1364,1,14,48.816,12,4
4875,2018-05-23,3,441,0,716,1,3,1.188,12,4
4876,2015-12-02,3,424,1,1490,2,0,119.8,34,5
4877,2015-10-03,3,675,2,1303,1,14,61.568,27,6
4878,2015-10-03,3,675,2,550,1,2,6.192,27,6
4879,2017-07-29,0,614,0,645,1,3,2.214,-1,2
4880,2018-11-02,2,743,1,898,1,7,5.32,0,3
4881,2018-11-02,2,743,1,55,0,5,975.92,0,3
4882,2018-11-02,2,743,1,1574,2,0,2249.91,0,3
4883,2018-11-02,2,743,1,1349,1,14,59.92,0,3
4884,2018-03-08,3,13,0,793,1,3,171.2,116,7
4885,2018-03-08,3,13,0,540,1,2,3.36,116,7
4886,2015-12-16,3,711,1,1062,1,12,114.2,16,4
4887,2017-11-28,2,621,1,123,0,5,182.67,292,3
4888,2017-11-28,2,621,1,1559,2,0,101.7,292,3
4889,2017-11-28,2,621,1,1411,1,14,1126.02,292,3
4890,2017-11-28,2,621,1,1401,1,14,1263.3,292,3
4891,2017-12-23,3,249,1,513,1,2,8.82,4,7
4892,2017-12-23,3,249,1,1097,1,12,37.94,4,7
4893,2017-12-23,3,249,1,512,1,2,4.2,4,7
4894,2017-12-23,3,249,1,1377,1,14,227.28,4,7
4895,2017-12-23,3,249,1,1259,1,12,47.9,4,7
4896,2017-12-23,3,249,1,897,1,7,61.96,4,7
4897,2017-12-23,3,249,1,1392,1,14,1117.92,4,7
4898,2015-10-15,0,43,0,109,0,5,183.372,185,2
4899,2015-10-15,0,43,0,1158,1,12,7.968,185,2
4900,2017-08-22,3,696,0,640,1,3,26.352,265,5
4901,2018-12-17,3,152,1,1347,1,14,481.32,116,4
4902,2018-12-17,3,152,1,1439,1,15,13.98,116,4
4903,2018-03-07,3,691,0,782,1,3,25.92,19,5
4904,2018-03-07,3,691,0,990,1,10,91.59,19,5
4905,2015-12-01,2,505,1,108,0,5,674.058,12,2
4906,2015-10-14,2,372,1,775,1,3,22.92,145,2
4907,2015-10-14,2,372,1,1340,1,14,269.9,145,2
4908,2015-11-18,2,500,0,709,1,3,11.808,214,5
4909,2015-11-18,2,500,0,1852,2,13,9.588,214,5
4910,2018-01-14,3,113,0,855,1,7,18.336,224,4
4911,2018-01-14,3,113,0,1014,1,12,36.288,224,4
4912,2018-01-14,3,113,0,1746,2,13,111.984,224,4
4913,2018-01-14,3,113,0,719,1,3,5.97,224,4
4914,2018-01-14,3,113,0,791,1,3,2.508,224,4
4915,2016-09-24,2,513,0,610,1,2,35.96,4,2
4916,2016-09-24,2,513,0,678,1,3,14.952,4,2
4917,2018-10-09,2,485,0,617,1,2,67.144,294,2
4918,2018-10-09,2,485,0,75,0,5,254.058,294,2
4919,2017-01-02,3,104,1,47,0,4,173.94,-1,5
4920,2017-01-02,3,104,1,1694,2,13,231.98,-1,5
4921,2018-08-19,3,703,0,734,1,3,2.296,21,4
4922,2018-12-25,2,539,2,1263,1,12,96.08,237,4
4923,2018-12-25,2,539,2,931,1,8,3.62,237,4
4924,2018-12-25,2,539,2,1080,1,12,629.1,237,4
4925,2018-12-25,2,539,2,1792,2,13,90.48,237,4
4926,2018-09-10,0,22,1,576,1,2,14.88,97,3
4927,2018-10-19,3,498,0,351,0,16,91.275,21,4
4928,2018-12-01,3,11,2,1145,1,12,19.44,49,5
4929,2018-12-01,3,11,2,50,0,5,897.15,49,5
4930,2015-09-02,0,421,0,492,1,2,57.75,19,1
4931,2015-09-02,0,421,0,1042,1,12,14.94,19,1
4932,2018-03-25,3,279,1,518,1,2,23.1,4,5
4933,2016-09-28,3,791,0,896,1,7,12.536,32,6
4934,2016-09-28,3,791,0,720,1,3,1.08,32,6
4935,2016-09-28,3,791,0,930,1,8,4.512,32,6
4936,2016-03-15,3,418,1,1804,2,13,16.776,182,6
4937,2018-01-06,3,224,2,835,1,3,33.74,-1,7
4938,2015-01-13,3,106,0,1293,1,14,1325.85,8,5
4939,2015-01-13,3,106,0,26,0,4,333.999,8,5
4940,2015-01-13,3,106,0,585,1,2,19.9,8,5
4941,2016-02-06,3,338,0,72,0,5,1268.82,36,7
4942,2016-02-06,3,338,0,21,0,4,283.92,36,7
4943,2016-02-06,3,338,0,501,1,2,5.68,36,7
4944,2018-12-21,3,471,0,1411,1,14,375.34,247,6
4945,2017-09-05,0,397,0,1263,1,12,96.08,149,1
4946,2017-09-05,0,397,0,638,1,3,11.68,149,1
4947,2017-09-05,0,397,0,904,1,8,4.36,149,1
4948,2015-10-04,3,399,0,979,1,10,29.24,4,5
4949,2018-11-27,3,87,0,718,1,3,117.488,1,5
4950,2018-11-27,3,87,0,163,0,9,18.84,1,5
4951,2017-10-28,2,220,0,618,1,2,12.42,19,4
4952,2016-06-09,3,559,0,1038,1,12,12.96,-1,4
4953,2018-12-08,2,14,1,432,1,1,69.48,8,4
4954,2016-03-16,3,530,1,1726,2,13,85.9,19,4
4955,2015-06-09,2,745,1,550,1,2,18.06,90,4
4956,2015-06-09,2,745,1,1223,1,12,79.14,90,4
4957,2015-06-09,2,745,1,233,0,9,37.4,90,4
4958,2016-03-20,3,380,0,690,1,3,2.512,13,6
4959,2016-03-20,3,380,0,935,1,8,18.864,13,6
4960,2017-11-18,3,766,2,1805,2,13,61.192,1,4
4961,2017-11-18,3,766,2,436,1,1,67.84,1,4
4962,2015-03-07,0,0,0,123,0,5,48.712,4,1
4963,2015-03-07,0,0,0,517,1,2,17.94,4,1
4964,2015-03-07,0,0,0,1365,1,14,242.94,4,1
4965,2017-05-15,2,198,0,649,1,3,7.764,2,4
4966,2016-05-25,2,181,1,1747,2,13,467.04,59,3
4967,2016-08-02,2,96,2,1726,2,13,128.85,176,3
4968,2016-08-02,2,96,2,1098,1,12,8.4,176,3
4969,2016-08-02,2,96,2,1585,2,0,199.98,176,3
4970,2016-08-02,2,96,2,78,0,5,110.98,176,3
4971,2017-11-06,0,435,1,56,0,5,207.984,101,3
4972,2017-11-06,0,435,1,1169,1,12,36.112,101,3
4973,2017-11-06,0,435,1,289,0,9,35.568,101,3
4974,2017-11-06,0,435,1,1248,1,12,88.768,101,3
4975,2017-11-07,3,601,2,1160,1,12,12.9,151,5
4976,2016-09-18,2,412,1,1553,2,0,717.12,101,5
4977,2016-12-07,0,13,0,673,1,3,21.36,19,2
4978,2016-12-07,0,13,0,791,1,3,6.688,19,2
4979,2016-12-07,0,13,0,1718,2,13,773.94,19,2
4980,2017-12-09,2,640,1,1432,1,15,20.568,21,4
4981,2017-12-09,2,640,1,457,1,1,4.356,21,4
4982,2017-12-09,2,640,1,1462,2,0,19.04,21,4
4983,2015-11-16,3,4,1,957,1,10,5.22,94,6
4984,2017-11-06,2,336,0,1390,1,14,84.84,62,4
4985,2016-09-06,3,182,1,931,1,8,7.24,256,4
4986,2015-09-03,1,25,0,960,1,10,14.4,19,0
4987,2017-04-24,3,178,2,1218,1,12,15.552,69,4
4988,2017-04-24,3,178,2,121,0,5,1325.76,69,4
4989,2017-04-24,3,178,2,803,1,3,3.108,69,4
4990,2018-08-31,3,61,2,802,1,3,6.672,8,4
4991,2018-08-31,3,61,2,1758,2,13,689.408,8,4
4992,2018-12-07,3,329,1,682,1,3,1889.99,21,6
4993,2016-12-18,3,641,1,847,1,7,55.936,25,7
4994,2016-12-18,3,641,1,998,1,10,18.432,25,7
4995,2016-12-18,3,641,1,144,0,9,20.32,25,7
4996,2015-11-04,3,667,2,671,1,3,52.064,19,6
4997,2018-03-10,3,418,1,386,1,1,48.784,127,5
4998,2018-03-10,3,418,1,636,1,3,13.092,127,5
4999,2017-01-31,3,668,2,1832,2,13,109.592,1,4
5000,2017-01-31,3,668,2,1187,1,12,56.7,1,4
5001,2018-05-07,3,3,2,1475,2,0,79.99,1,5
5002,2017-05-24,1,273,2,1424,1,15,69.5,253,0
5003,2017-05-24,1,273,2,1259,1,12,191.6,253,0
5004,2017-10-07,3,163,0,1023,1,12,10.56,1,5
5005,2015-04-30,2,732,0,1532,2,0,47.79,98,2
5006,2016-11-10,2,711,1,1387,1,14,714.3,163,4
5007,2016-11-09,3,214,2,1616,2,11,2321.9,19,5
5008,2016-11-09,3,214,2,1344,1,14,17.94,19,5
5009,2016-09-07,3,467,1,837,1,3,9.522,10,7
5010,2016-09-07,3,467,1,1783,2,13,791.964,10,7
5011,2016-09-07,3,467,1,669,1,3,4.923,10,7
5012,2018-05-11,0,756,1,44,0,4,209.979,38,2
5013,2018-07-21,3,688,2,705,1,3,33.93,122,5
5014,2018-07-21,3,688,2,1296,1,14,222.32,122,5
5015,2018-07-21,3,688,2,1841,2,13,210.564,122,5
5016,2015-11-24,3,738,0,242,0,9,35.168,147,5
5017,2015-11-24,3,738,0,1778,2,13,1502.376,147,5
5018,2015-11-15,0,692,0,226,0,9,10.11,1,3
5019,2015-11-15,0,692,0,1568,2,0,772.47,1,3
5020,2015-11-15,0,692,0,1438,1,15,20.46,1,3
5021,2018-03-23,2,499,1,1443,1,15,347.58,19,2
5022,2017-12-18,3,363,0,1496,2,0,72.64,62,6
5023,2017-12-18,3,363,0,1568,2,0,772.47,62,6
5024,2017-12-18,3,363,0,269,0,9,39.92,62,6
5025,2018-07-29,3,647,0,840,1,3,33.48,220,5
5026,2018-07-29,3,647,0,1795,2,13,461.97,220,5
5027,2018-07-29,3,647,0,421,1,1,137.62,220,5
5028,2018-07-29,3,647,0,126,0,5,302.67,220,5
5029,2015-09-02,2,151,0,1502,2,0,239.976,21,5
5030,2018-01-29,3,783,0,509,1,2,8.34,8,4
5031,2018-01-29,3,783,0,1432,1,15,8.57,8,4
5032,2018-01-29,3,783,0,740,1,3,119.616,8,4
5033,2017-12-26,3,102,1,115,0,5,212.94,189,7
5034,2017-12-26,3,102,1,435,1,1,26.49,189,7
5035,2016-08-09,2,316,2,45,0,4,687.4,140,4
5036,2015-04-06,3,682,1,321,0,16,653.55,4,6
5037,2015-04-06,3,682,1,1559,2,0,33.9,4,6
5038,2018-11-17,2,258,0,1563,2,0,239.96,14,4
5039,2016-07-11,0,756,1,327,0,16,199.836,36,1
5040,2016-07-11,0,756,1,1741,2,13,716.0,36,1
5041,2016-07-11,0,756,1,824,1,3,221.06,36,1
5042,2017-11-10,2,56,0,1169,1,12,67.71,1,3
5043,2017-11-10,2,56,0,377,1,1,129.92,1,3
5044,2017-11-10,2,56,0,170,0,9,467.46,1,3
5045,2017-11-10,2,56,0,1100,1,12,61.4,1,3
5046,2017-11-10,2,56,0,1343,1,14,720.76,1,3
5047,2017-11-10,2,56,0,833,1,3,5.184,1,3
5048,2017-11-10,2,56,0,511,1,2,14.7,1,3
5049,2015-03-31,3,236,0,723,1,3,8.134,21,4
5050,2015-03-31,3,236,0,1598,2,0,79.984,21,4
5051,2016-09-18,3,3,2,1125,1,12,18.54,88,6
5052,2016-11-07,3,414,1,848,1,7,24.4,10,4
5053,2018-05-19,1,383,0,1204,1,12,195.64,111,0
5054,2016-01-03,2,30,0,1553,2,0,398.4,54,5
5055,2016-01-03,2,30,0,513,1,2,7.056,54,5
5056,2016-01-03,2,30,0,28,0,4,1352.3976,54,5
5057,2016-09-08,0,566,0,1177,1,12,26.4,295,3
5058,2016-09-08,0,566,0,1371,1,14,41.88,295,3
5059,2017-04-03,3,128,0,818,1,3,99.846,10,4
5060,2017-12-05,2,740,0,1697,2,13,699.98,296,2
5061,2017-12-05,2,740,0,1292,1,14,584.82,296,2
5062,2016-05-08,3,193,0,784,1,3,43.98,30,4
5063,2016-05-08,3,193,0,1693,2,13,377.97,30,4
5064,2016-05-08,3,193,0,162,0,9,123.96,30,4
5065,2018-09-22,0,149,0,1860,2,13,391.98,36,2
5066,2018-11-30,3,690,0,1513,2,0,383.976,124,7
5067,2018-11-30,3,690,0,336,0,16,1781.682,124,7
5068,2018-01-15,3,761,2,584,1,2,21.4,1,4
5069,2015-08-08,3,502,2,1604,2,6,549.99,131,4
5070,2015-08-08,3,502,2,427,1,1,167.535,131,4
5071,2015-08-08,3,502,2,868,1,7,38.34,131,4
5072,2015-08-08,3,502,2,210,0,9,53.88,131,4
5073,2015-08-08,3,502,2,1712,2,13,299.98,131,4
5074,2016-11-05,1,411,0,1311,1,14,62.8,8,0
5075,2018-04-25,2,537,0,726,1,3,13.904,1,4
5076,2015-04-20,2,689,0,331,0,16,744.1,12,2
5077,2015-04-20,2,689,0,1413,1,14,44.84,12,2
5078,2015-04-20,2,689,0,368,0,16,401.59,12,2
5079,2018-11-11,3,134,2,757,1,3,18.24,140,6
5080,2018-11-25,3,99,0,18,0,4,359.499,8,4
5081,2018-11-25,3,99,0,1335,1,14,10.48,8,4
5082,2016-12-18,1,374,2,1218,1,12,20.736,122,0
5083,2017-09-08,3,370,0,1576,2,0,35.168,158,4
5084,2017-09-08,3,370,0,1052,1,12,64.704,158,4
5085,2017-06-06,2,680,1,1225,1,12,105.52,80,3
5086,2016-06-19,3,486,2,680,1,3,5.792,54,4
5087,2016-03-05,3,424,1,1698,2,13,466.158,10,4
5088,2016-03-05,3,424,1,1485,2,0,10.312,10,4
5089,2016-03-05,3,424,1,777,1,3,2.556,10,4
5090,2018-08-04,0,322,1,1123,1,12,7.968,-1,3
5091,2018-08-04,0,322,1,854,1,7,8.784,-1,3
5092,2018-12-30,3,370,0,934,1,8,3.024,-1,4
5093,2016-05-23,3,444,1,1412,1,14,51.45,-1,4
5094,2015-12-06,3,83,0,458,1,1,14.016,21,4
5095,2015-12-06,3,83,0,361,0,16,214.95,21,4
5096,2015-12-06,3,83,0,1688,2,13,35.04,21,4
5097,2015-12-06,3,83,0,210,0,9,10.776,21,4
5098,2015-12-06,3,83,0,842,1,3,4.6,21,4
5099,2015-12-06,3,83,0,1370,1,14,35.168,21,4
5100,2016-08-07,3,583,2,729,1,3,19.152,258,5
5101,2015-03-17,1,49,0,594,1,2,4.448,54,0
5102,2015-03-17,1,49,0,1156,1,12,5.184,54,0
5103,2015-03-17,1,49,0,1167,1,12,15.552,54,0
5104,2016-03-26,2,298,0,1141,1,12,40.032,10,4
5105,2016-03-26,2,298,0,1587,2,0,16.776,10,4
5106,2015-12-14,3,118,0,91,0,5,186.304,179,6
5107,2016-09-19,3,572,1,1473,2,0,66.36,81,7
5108,2018-04-25,0,583,2,612,1,2,42.048,256,1
5109,2018-04-25,0,583,2,539,1,2,67.92,256,1
5110,2015-10-18,3,249,1,856,1,7,52.512,10,4
5111,2015-10-18,3,249,1,1393,1,14,186.912,10,4
5112,2015-10-18,3,249,1,1197,1,12,10.048,10,4
5113,2016-11-13,1,325,0,171,0,9,17.496,21,0
5114,2017-01-31,2,9,0,1240,1,12,15.552,54,2
5115,2017-11-17,3,489,0,807,1,3,10.776,45,5
5116,2018-07-25,3,236,0,1001,1,10,3.304,10,4
5117,2018-11-11,3,519,0,1388,1,14,35.48,19,6
5118,2016-09-26,3,298,0,941,1,8,34.44,130,7
5119,2016-09-26,3,298,0,1645,2,11,629.93,130,7
5120,2016-09-26,3,298,0,640,1,3,79.056,130,7
5121,2015-04-04,3,437,1,1406,1,14,232.55,199,4
5122,2015-04-04,3,437,1,1542,2,0,99.98,199,4
5123,2015-04-04,3,437,1,1232,1,12,19.44,199,4
5124,2015-04-04,3,437,1,1156,1,12,12.96,199,4
5125,2015-09-14,1,199,0,323,0,16,464.292,19,0
5126,2015-09-14,1,199,0,852,1,7,68.46,19,0
5127,2015-09-14,1,199,0,1665,2,11,2799.96,19,0
5128,2015-09-14,1,199,0,439,1,1,601.3,19,0
5129,2015-09-14,1,199,0,1728,2,13,16.99,19,0
5130,2015-09-14,1,199,0,1696,2,13,287.97,19,0
5131,2015-09-14,1,199,0,1029,1,12,44.82,19,0
5132,2018-12-29,3,78,1,225,0,9,101.12,116,7
5133,2016-06-21,3,259,0,1742,2,13,107.976,179,6
5134,2018-11-26,3,282,2,414,1,1,58.73,19,4
5135,2018-11-26,3,282,2,772,1,3,93.344,19,4
5136,2017-10-23,3,16,2,928,1,8,17.05,4,5
5137,2016-12-14,3,630,0,738,1,3,8.096,62,5
5138,2017-11-13,3,760,1,247,0,9,30.36,220,4
5139,2018-09-29,3,396,0,863,1,7,23.34,100,6
5140,2018-09-29,3,396,0,1288,1,12,51.55,100,6
5141,2016-11-08,3,695,0,1510,2,0,119.9,8,4
5142,2017-04-01,3,286,0,55,0,5,1317.492,19,4
5143,2017-04-01,3,286,0,1425,1,15,63.84,19,4
5144,2017-04-01,3,286,0,807,1,3,3.592,19,4
5145,2018-02-02,3,387,0,245,0,9,86.26,1,5
5146,2018-02-02,3,387,0,1302,1,14,139.04,1,5
5147,2018-02-02,3,387,0,382,1,1,46.8,1,5
5148,2018-12-24,3,343,2,193,0,9,8.544,22,7
5149,2018-12-24,3,343,2,69,0,5,842.376,22,7
5150,2015-06-21,1,342,0,1731,2,13,1214.85,173,0
5151,2018-03-06,2,663,1,1312,1,14,67.78,8,4
5152,2018-09-25,0,478,1,1366,1,14,39.9,-1,3
5153,2015-06-30,3,122,0,827,1,3,2.688,19,6
5154,2015-06-30,3,122,0,502,1,2,6.6,19,6
5155,2016-08-07,0,436,0,730,1,3,28.4,-1,1
5156,2016-08-07,0,436,0,150,0,9,212.94,-1,1
5157,2018-06-30,2,292,2,1778,2,13,1001.584,21,4
5158,2018-06-30,2,292,2,52,0,5,569.058,21,4
5159,2018-06-30,2,292,2,272,0,9,14.224,21,4
5160,2016-10-26,2,32,1,1736,2,13,105.584,190,4
5161,2016-10-26,2,32,1,1726,2,13,68.72,190,4
5162,2015-07-30,3,760,1,25,0,4,1367.84,4,6
5163,2017-11-18,2,62,0,63,0,5,301.96,71,5
5164,2016-07-06,3,679,0,115,0,5,170.352,40,5
5165,2015-11-10,3,666,0,506,1,2,3.9,244,6
5166,2015-11-10,3,666,0,1021,1,12,12.84,244,6
5167,2015-11-10,3,666,0,1171,1,12,15.84,244,6
5168,2015-11-10,3,666,0,135,0,5,563.94,244,6
5169,2015-11-10,3,666,0,1417,1,14,62.94,244,6
5170,2015-11-10,3,666,0,1342,1,14,535.41,244,6
5171,2017-05-27,2,450,1,80,0,5,3504.9,16,2
5172,2017-05-27,2,450,1,1126,1,12,144.12,16,2
5173,2017-05-27,2,450,1,1080,1,12,314.55,16,2
5174,2016-03-08,0,287,1,552,1,2,3.408,177,2
5175,2018-10-19,3,149,0,748,1,3,2.072,297,5
