ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Category,Category_lower,Category_upper,Christmas,Christmas_lower,Christmas_upper,Cluster_ID,Cluster_ID_lower,Cluster_ID_upper,Fourth of July,Fourth of July_lower,Fourth of July_upper,Segment,Segment_lower,Segment_upper,Ship Mode,Ship Mode_lower,Ship Mode_upper,Sub-Category,Sub-Category_lower,Sub-Category_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Valentine's Day,Valentine's Day_lower,Valentine's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,days_to_ship,days_to_ship_lower,days_to_ship_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-12-25,230.41980196505668,-569.9912610249024,1018.7195919274396,230.41980196505668,230.41980196505668,1.258170293246213,1.258170293246213,1.258170293246213,6.013980127440001,6.013980127440001,6.013980127440001,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,6.013980127440001,6.013980127440001,6.013980127440001,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,26.534562408,26.534562408,26.534562408,6.013980127440001,6.013980127440001,6.013980127440001,14.896310915366914,14.896310915366914,14.896310915366914,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,44.57650279032,44.57650279032,44.57650279032,-9.287384435218161,-9.287384435218161,-9.287384435218161,18.966403462816032,18.966403462816032,18.966403462816032,0.0,0.0,0.0,245.3161128804236
2016-12-26,230.4610033331755,-446.9188321758781,1155.5541433527887,230.4610033331755,230.4610033331755,1.258170293246213,1.258170293246213,1.258170293246213,-23.0783456664,-23.0783456664,-23.0783456664,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,-23.0783456664,-23.0783456664,-23.0783456664,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,231.915380664,231.915380664,231.915380664,-23.0783456664,-23.0783456664,-23.0783456664,117.58553393091098,117.58553393091098,117.58553393091098,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,162.68034366479998,162.68034366479998,162.68034366479998,-26.02780065745945,-26.02780065745945,-26.02780065745945,20.292201826121428,20.292201826121428,20.292201826121428,0.0,0.0,0.0,348.0465372640865
2016-12-27,230.50220470129432,-695.0351652268711,969.9642670598183,230.50220470129432,230.50220470129432,1.258170293246213,1.258170293246213,1.258170293246213,8.92359076944,8.92359076944,8.92359076944,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,8.92359076944,8.92359076944,8.92359076944,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,-71.97180284640001,-71.97180284640001,-71.97180284640001,8.92359076944,8.92359076944,8.92359076944,-72.44573754931614,-72.44573754931614,-72.44573754931614,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,-45.201030538080005,-45.201030538080005,-45.201030538080005,-9.27988678601205,-9.27988678601205,-9.27988678601205,21.39439067732687,21.39439067732687,21.39439067732687,0.0,0.0,0.0,158.05646715197818
2016-12-28,230.54340606941312,-690.5379080635784,825.4569319491629,230.54340606941312,230.54340606941312,1.258170293246213,1.258170293246213,1.258170293246213,-14.72592374736,-14.72592374736,-14.72592374736,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,-14.72592374736,-14.72592374736,-14.72592374736,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,-119.98371761519999,-119.98371761519999,-119.98371761519999,-14.72592374736,-14.72592374736,-14.72592374736,-159.21902869214193,-159.21902869214193,-159.21902869214193,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,-164.16148885728,-164.16148885728,-164.16148885728,22.02922668368535,22.02922668368535,22.02922668368535,22.27244438400368,22.27244438400368,22.27244438400368,0.0,0.0,0.0,71.32437737727119
2016-12-30,230.6258088056507,-596.5410867474437,926.4445520630128,230.6258088056507,230.6258088056507,1.258170293246213,1.258170293246213,1.258170293246213,-13.176863114879998,-13.176863114879998,-13.176863114879998,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,-13.176863114879998,-13.176863114879998,-13.176863114879998,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,-13.14080001624,-13.14080001624,-13.14080001624,-13.176863114879998,-13.176863114879998,-13.176863114879998,-80.50357168286213,-80.50357168286213,-80.50357168286213,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,-52.67138936088,-52.67138936088,-52.67138936088,-11.86682845823294,-11.86682845823294,-11.86682845823294,23.393857038801755,23.393857038801755,23.393857038801755,0.0,0.0,0.0,150.1222371227886
2016-12-31,230.6670101737695,-609.6736278509863,935.4568107096944,230.6670101737695,230.6670101737695,1.258170293246213,1.258170293246213,1.258170293246213,-9.510176424720001,-9.510176424720001,-9.510176424720001,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,-9.510176424720001,-9.510176424720001,-9.510176424720001,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,-26.451705571199998,-26.451705571199998,-26.451705571199998,-9.510176424720001,-9.510176424720001,-9.510176424720001,-71.65409863650417,-71.65409863650417,-71.65409863650417,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,-54.98223484536001,-54.98223484536001,-54.98223484536001,-0.9876053471356715,-0.9876053471356715,-0.9876053471356715,23.674952458542446,23.674952458542446,23.674952458542446,0.0,0.0,0.0,159.01291153726532
2017-01-02,230.74941291000715,-530.3709403574935,1036.9681705070163,230.74941291000715,230.74941291000715,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,82.2222802056,82.2222802056,82.2222802056,0.0,0.0,0.0,40.65708233955633,40.65708233955633,40.65708233955633,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,82.2222802056,82.2222802056,82.2222802056,-26.027800657482366,-26.027800657482366,-26.027800657482366,23.821813693989657,23.821813693989657,23.821813693989657,0.0,0.0,0.0,271.4064952495635
2017-01-03,230.79061427812596,-590.1156528176185,996.1652764339469,230.79061427812596,230.79061427812596,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,-17.68739914704,-17.68739914704,-17.68739914704,0.0,0.0,0.0,-42.56566211854871,-42.56566211854871,-42.56566211854871,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,-17.68739914704,-17.68739914704,-17.68739914704,-9.279886786023724,-9.279886786023724,-9.279886786023724,23.760834717065975,23.760834717065975,23.760834717065975,0.0,0.0,0.0,188.22495215957724
2017-01-04,230.83181564624476,-553.3385299525072,962.9361037535948,230.83181564624476,230.83181564624476,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,20.92377360936,20.92377360936,20.92377360936,0.0,0.0,0.0,27.258693876379645,27.258693876379645,27.258693876379645,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,20.92377360936,20.92377360936,20.92377360936,22.029226683733267,22.029226683733267,22.029226683733267,23.664904485837333,23.664904485837333,23.664904485837333,0.0,0.0,0.0,258.0905095226244
2017-01-05,230.87301701436357,-506.73262787135747,1146.0619575194685,230.87301701436357,230.87301701436357,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,51.4909963752,51.4909963752,51.4909963752,0.0,0.0,0.0,71.12926848586211,71.12926848586211,71.12926848586211,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,51.4909963752,51.4909963752,51.4909963752,35.42027900041564,35.42027900041564,35.42027900041564,23.577204012797424,23.577204012797424,23.577204012797424,0.0,0.0,0.0,302.0022855002257
2017-01-07,230.95541975060115,-560.1648740200498,1019.8135181823484,230.95541975060115,230.95541975060115,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-16.749878180255276,-16.749878180255276,-16.749878180255276,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053470989821,-0.9876053470989821,-0.9876053470989821,23.596938069394657,23.596938069394657,23.596938069394657,0.0,0.0,0.0,214.20554157034587
2017-01-08,230.99662111872,-579.1538767194679,981.8532154041995,230.99662111872,230.99662111872,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-24.863012564892625,-24.863012564892625,-24.863012564892625,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435267539,-9.287384435267539,-9.287384435267539,23.783582772925868,23.783582772925868,23.783582772925868,0.0,0.0,0.0,206.13360855382737
2017-01-09,231.0378224868388,-536.508368983927,940.3647524039632,231.0378224868388,231.0378224868388,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-41.253319034379516,-41.253319034379516,-41.253319034379516,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.02780065744685,-26.02780065744685,-26.02780065744685,24.133692525618287,24.133692525618287,24.133692525618287,0.0,0.0,0.0,189.78450345245926
2017-01-10,231.0790238549576,-646.4968925981575,1000.5544765658315,231.0790238549576,231.0790238549576,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-23.965256569746362,-23.965256569746362,-23.965256569746362,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786009769,-9.279886786009769,-9.279886786009769,24.67384111881436,24.67384111881436,24.67384111881436,0.0,0.0,0.0,207.11376728521122
2017-01-11,231.1202252230764,-535.837976073177,1116.7348342894056,231.1202252230764,231.1202252230764,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,8.092912248433707,8.092912248433707,8.092912248433707,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683653555,22.029226683653555,22.029226683653555,25.42289646733111,25.42289646733111,25.42289646733111,0.0,0.0,0.0,239.21313747151012
2017-01-14,231.24382932743285,-609.8200710902063,1052.8946299973882,231.24382932743285,231.24382932743285,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-11.371771802874305,-11.371771802874305,-11.371771802874305,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053470622964,-0.9876053470622964,-0.9876053470622964,28.97504444673894,28.97504444673894,28.97504444673894,0.0,0.0,0.0,219.87205752455856
2017-01-15,231.28503069555165,-628.3033860228439,1003.736141510031,231.28503069555165,231.28503069555165,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-18.08582820383682,-18.08582820383682,-18.08582820383682,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435319197,-9.287384435319197,-9.287384435319197,30.560767134033334,30.560767134033334,30.560767134033334,0.0,0.0,0.0,213.19920249171483
2017-01-16,231.32623206367043,-611.1820134559706,1039.7265051587565,231.32623206367043,231.32623206367043,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-33.08262193101181,-33.08262193101181,-33.08262193101181,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657443297,-26.027800657443297,-26.027800657443297,32.30438962898244,32.30438962898244,32.30438962898244,0.0,0.0,0.0,198.24361013265863
2017-01-17,231.36743343178924,-586.5801471228704,1057.415772091409,231.36743343178924,231.36743343178924,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-14.474441189175254,-14.474441189175254,-14.474441189175254,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786021445,-9.279886786021445,-9.279886786021445,34.16465649939714,34.16465649939714,34.16465649939714,0.0,0.0,0.0,216.89299224261399
2017-01-21,231.5322389042645,-625.7184613168658,1049.0711821228347,231.5322389042645,231.5322389042645,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,1.2894879005925852,1.2894879005925852,1.2894879005925852,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053471217203,-0.9876053471217203,-0.9876053471217203,41.636304150265254,41.636304150265254,41.636304150265254,0.0,0.0,0.0,232.82172680485706
2017-01-22,231.5734402723833,-530.0791925550193,1024.973628732806,231.5734402723833,231.5734402723833,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-5.478375203194701,-5.478375203194701,-5.478375203194701,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435153974,-9.287384435153974,-9.287384435153974,43.16822013451023,43.16822013451023,43.16822013451023,0.0,0.0,0.0,226.0950650691886
2017-01-23,231.61464164050207,-624.6008569888545,1042.0904930010731,231.61464164050207,231.61464164050207,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-20.97318857677746,-20.97318857677746,-20.97318857677746,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657466212,-26.027800657466212,-26.027800657466212,44.413822983239704,44.413822983239704,44.413822983239704,0.0,0.0,0.0,210.6414530637246
2017-01-24,231.65584300862088,-589.235154280977,996.145344302229,231.65584300862088,231.65584300862088,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-3.3435966917408475,-3.3435966917408475,-3.3435966917408475,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886785981748,-9.279886785981748,-9.279886785981748,45.29550099679185,45.29550099679185,45.29550099679185,0.0,0.0,0.0,228.31224631688002
2017-01-25,231.69704437673968,-578.346931506352,1033.926717353187,231.69704437673968,231.69704437673968,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,28.40822855427955,28.40822855427955,28.40822855427955,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683749396,22.029226683749396,22.029226683749396,45.7382127730811,45.7382127730811,45.7382127730811,0.0,0.0,0.0,260.1052729310192
2017-01-28,231.82064522158382,-520.7067142209892,1050.691483209776,231.82064522158382,231.82064522158382,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,3.4215604746231842,3.4215604746231842,3.4215604746231842,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053470850333,-0.9876053470850333,-0.9876053470850333,43.76837672425917,43.76837672425917,43.76837672425917,0.0,0.0,0.0,235.242205696207
2017-01-30,231.90304578481323,-635.5433160337701,982.988455659686,231.90304578481323,231.90304578481323,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-26.183251403948855,-26.183251403948855,-26.183251403948855,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.02780065748913,-26.02780065748913,-26.02780065748913,39.20376015609123,39.20376015609123,39.20376015609123,0.0,0.0,0.0,205.71979438086439
2017-01-31,231.94424606642795,-580.6136772634527,1011.0480850196956,231.94424606642795,231.94424606642795,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-12.779549453862897,-12.779549453862897,-12.779549453862897,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886785993424,-9.279886785993424,-9.279886785993424,35.859548234681476,35.859548234681476,35.859548234681476,0.0,0.0,0.0,219.16469661256505
2017-02-01,231.98544634804267,-559.929664532765,1032.7335515036068,231.98544634804267,231.98544634804267,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,14.473418853062311,14.473418853062311,14.473418853062311,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683669688,22.029226683669688,22.029226683669688,31.803403071943578,31.803403071943578,31.803403071943578,0.0,0.0,0.0,246.45886520110497
2017-02-02,232.02664662965742,-532.6174672135144,1052.7054122660275,232.02664662965742,232.02664662965742,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,23.114009653309317,23.114009653309317,23.114009653309317,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,35.420279000456325,35.420279000456325,35.420279000456325,27.05294155540394,27.05294155540394,27.05294155540394,0.0,0.0,0.0,255.14065628296675
2017-02-03,232.06784691127208,-646.6658288720236,996.2486481916955,232.06784691127208,232.06784691127208,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-29.583137763488146,-29.583137763488146,-29.583137763488146,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-11.86682845828219,-11.86682845828219,-11.86682845828219,21.642901597345,21.642901597345,21.642901597345,0.0,0.0,0.0,202.48470914778395
2017-02-04,232.1090471928868,-571.5346014146559,1048.7924763079043,232.1090471928868,232.1090471928868,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-24.721631374800243,-24.721631374800243,-24.721631374800243,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053470870902,-0.9876053470870902,-0.9876053470870902,15.625184874837801,15.625184874837801,15.625184874837801,0.0,0.0,0.0,207.38741581808657
2017-02-05,232.15024747450155,-581.1540947354024,986.0537056386748,232.15024747450155,232.15024747450155,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-39.57812515024898,-39.57812515024898,-39.57812515024898,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435203355,-9.287384435203355,-9.287384435203355,9.06847018750533,9.06847018750533,9.06847018750533,0.0,0.0,0.0,192.57212232425258
2017-02-06,232.19144775611622,-627.8265019795076,941.0346328257615,232.19144775611622,232.19144775611622,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-63.32961649968141,-63.32961649968141,-63.32961649968141,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657427132,-26.027800657427132,-26.027800657427132,2.0573950602966744,2.0573950602966744,2.0573950602966744,0.0,0.0,0.0,168.8618312564348
2017-02-07,232.23264803773094,-607.0363529991303,973.7644939187098,232.23264803773094,232.23264803773094,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-53.947783263427816,-53.947783263427816,-53.947783263427816,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786030835,-9.279886786030835,-9.279886786030835,-5.30868557484603,-5.30868557484603,-5.30868557484603,0.0,0.0,0.0,178.28486477430312
